Model;Scenario;Region;Variable;Unit;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;BAU_construction_BAU_RE2020_upfront;France;Collective_dwelling;MtCO2eq;6.527052081849867;6.527052081849867;8.049916669279563;6.527052081849696;8.049916669279733;5.556814610223389;5.556814610223536;5.556814610223389;5.115797577666112;6.30939414619209;5.115797577666112;3.3135836111699994;4.32196691906275;4.321966919062636;4.32196691906275;3.3135836111699994;4.321966919062636;4.32196691906275;3.3135836111699994;3.3135836111699994;4.32196691906275;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994;3.3135836111699994
CSTB;BAU_construction_BAU_RE2020_upfront;France;Individual_dwelling;MtCO2eq;4.258522363501857;4.258522363501857;5.252103052123604;4.258522363501745;5.252103052123714;3.526588832274883;3.526588832274976;3.526588832274883;3.160622066661535;3.898045233997987;3.160622066661535;2.117110617305;2.7613855950832358;2.7613855950831634;2.7613855950832358;2.117110617305;2.7613855950831634;2.7613855950832358;2.117110617305;2.117110617305;2.7613855950832358;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305;2.117110617305
CSTB;BAU_construction_BAU_RE2020_upfront;France;Residential_dwelling;MtCO2eq;10.785574445351724;10.785574445351724;13.302019721403166;10.785574445351441;13.302019721403447;9.083403442498273;9.083403442498511;9.083403442498273;8.276419644327646;10.207439380190078;8.276419644327646;5.430694228475;7.083352514145986;7.083352514145799;7.083352514145986;5.430694228475;7.083352514145799;7.083352514145986;5.430694228475;5.430694228475;7.083352514145986;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475;5.430694228475
CSTB;BAU_construction_Optimist_RE2020_upfront;France;Collective_dwelling;MtCO2eq;6.527052081849867;6.527052081849867;8.049916669279563;6.527052081849696;8.049916669279733;5.556814610223389;5.556814610223536;5.556814610223389;5.115797577666112;6.30939414619209;5.115797577666112;3.3135836111699994;4.32196691906275;4.321966919062636;3.673671881203337;2.8165460694944997;3.6736718812032407;3.1226210990228367;2.394064159070325;2.394064159070325;2.6542279341694113;2.034954535209776;2.034954535209776;1.7297113549283096;1.7297113549283096;1.7297113549283096;1.4702546516890633;1.4702546516890633;1.4702546516890633;1.2497164539356997;1.2497164539356997
CSTB;BAU_construction_Optimist_RE2020_upfront;France;Individual_dwelling;MtCO2eq;4.258522363501857;4.258522363501857;5.252103052123604;4.258522363501745;5.252103052123714;3.526588832274883;3.526588832274976;3.526588832274883;3.160622066661535;3.898045233997987;3.160622066661535;2.117110617305;2.7613855950832358;2.7613855950831634;2.3471777558207503;1.7995440247092498;2.3471777558206885;1.9951010924476378;1.5296124210028625;1.5296124210028625;1.6958359285804923;1.3001705578524332;1.3001705578524332;1.105144974174568;1.105144974174568;1.105144974174568;0.9393732280483829;0.9393732280483829;0.9393732280483829;0.7984672438411269;0.7984672438411269
CSTB;BAU_construction_Optimist_RE2020_upfront;France;Residential_dwelling;MtCO2eq;10.785574445351724;10.785574445351724;13.302019721403166;10.785574445351441;13.302019721403447;9.083403442498273;9.083403442498511;9.083403442498273;8.276419644327646;10.207439380190078;8.276419644327646;5.430694228475;7.083352514145986;7.083352514145799;6.020849637024087;4.6160900942037495;6.020849637023929;5.117722191470475;3.9236765800731876;3.9236765800731876;4.350063862749904;3.335125093062209;3.335125093062209;2.8348563291028777;2.8348563291028777;2.8348563291028777;2.409627879737446;2.409627879737446;2.409627879737446;2.0481836977768264;2.0481836977768264
CSTB;S2_construction_BAU_RE2020_upfront;France;Collective_dwelling;MtCO2eq;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923342;2.523273382040299;2.555885380354356;2.5884455475552115;2.074866850315;2.654409063074209;2.6868266947194286;2.156692585257;2.1839678302376684;2.785869614105771;2.2385183201989998;2.2657935651796683;2.2930688101603343;2.320344055141;2.3476193001216683;2.3748945451023347;2.4021697900830032;2.4294450350636687;2.4567202800443346;2.4839955250249997
CSTB;S2_construction_BAU_RE2020_upfront;France;Individual_dwelling;MtCO2eq;2.0982096120538167;2.0511414600595366;2.9417177525124245;1.9564792894085214;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.9365579935604568;0.7177643731975;0.8771634345009719;0.8473560185812953;0.6484629854405001;0.6253625228548317;0.7587693963798812;0.5791615976834975;0.5560611350978316;0.5329606725121658;0.5098602099264975;0.48675974734083166;0.4636592847551658;0.4405588221694975;0.41745835958383165;0.3943578969981658;0.3712574344125
CSTB;S2_construction_BAU_RE2020_upfront;France;Residential_dwelling;MtCO2eq;5.3141428037845575;5.317303869196531;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;3.525003541115668;2.7926312235124997;3.531572497575181;3.5341827133007238;2.8051555706975;2.8093303530925002;3.5446390104856524;2.817679917882497;2.8218547002775;2.8260294826725003;2.830204265067498;2.8343790474625;2.8385538298575006;2.842728612252501;2.8469033946475;2.8510781770425004;2.8552529594375
CSTB;S2_construction_Optimist_RE2020_upfront;France;Collective_dwelling;MtCO2eq;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923342;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339465;1.2254719472841367;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.9265508636448321;0.9368377090778431
